"id","spouse_id","couple_id","idwife","idhusband","sex","religion","skilledWork","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","yearOfBirth","ageAtDeath_w","maritalStatus","mainOccupation_w","edulevel_years_of_education_values_0to19__blank_is_dont_know_w","inschool_w","educationmedium_w","husband_occupation_w","husband_years_education_w","husband_in_school_w","husband_ed_medium_w","relocate_MI_h","institutionloan_vs_other_w","foodSourceNow_h","skilledWork_h","MacArthurLadderPresent_h","MacArthurLadderTelephonePresent_h","listenRadio_h","useInternet_h","yearOfBirth_h","mainOccupation_h","travel_in_bangladesh_h","travel_abroad_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","total_income_h"
"0D7AB5CE-5901-964C-8D88-795B4B2B0912","12F41644-DE40-DD45-8AFC-0747AFD142A0",19,"0D7AB5CE-5901-964C-8D88-795B4B2B0912","12F41644-DE40-DD45-8AFC-0747AFD142A0",0,"ISLAM",0,1,"50 percent from own work",390275,8,91666.66667,5,"average",8,0,3,10,20,20,10,10,60,10,150,10,10,12,1,1968,0,2,18,2,"No","Bangla",1,9,"No","Bangla",0,0,"50 percent from own work",0,6,0,0,0,1964,1,7,0,2250,0,0,75000
"0DB81420-7024-084E-8DA0-7D1437E1A811","626B23EC-B344-CE42-9800-D5B12C731F11",193,"0DB81420-7024-084E-8DA0-7D1437E1A811","626B23EC-B344-CE42-9800-D5B12C731F11",0,"ISLAM",1,2,"75 percent from own work",290975,11,43500,8,"less",9,0,0,5,0,60,2,20,80,60,120,10,20,16,39,1960,0,2,18,0,"No","No educaiton",2,2,"No","Bangla",0,1,"50 percent from own work",0,4,0,0,0,1961,4,10,0,0,0,1,31000
"0DCDB704-7B37-274C-B30B-EB36858E2E25","60ED1C6C-4BC0-F847-825F-16F982EB950D",188,"60ED1C6C-4BC0-F847-825F-16F982EB950D","0DCDB704-7B37-274C-B30B-EB36858E2E25",1,"ISLAM",0,2,"25 percent from own work",158300,6,15000,0,"average",5,0,0,10,20,20,20,30,20,20,180,10,30,3,13,1958,0,2,18,0,"0","0",2,0,"No","No educaiton",0,0,"25 percent from own work",0,5,0,0,0,1958,2,6,0,1050,0,1,5000
"0E00593C-28D3-3843-BF1D-6FEE2D742AFA","B9194D4B-FC30-D54B-8382-82AB1E09B598",470,"0E00593C-28D3-3843-BF1D-6FEE2D742AFA","B9194D4B-FC30-D54B-8382-82AB1E09B598",0,"ISLAM",1,1,"all from bazar",149075,8,15650,1,"average",5,0,0,20,30,30,30,30,30,20,180,20,30,11,14,1984,0,2,18,13,"No","Bangla",10,0,"0","0",1,0,"all from bazar",0,0,1,0,0,1973,10,12,0,1800,0,0,25000
"0E2849BB-373F-704C-AE53-72C2ACD925D0","167795A0-6C5E-F24D-9CC0-F25E99EF1473",25,"0E2849BB-373F-704C-AE53-72C2ACD925D0","167795A0-6C5E-F24D-9CC0-F25E99EF1473",0,"ISLAM",0,2,"25 percent from own work",227380,9,16433.33333,3,"less


more",4,0,0,10,10,10,10,10,30,40,240,10,10,13,9,1961,0,2,18,0,"No","Bangla",1,5,"No","Bangla",0,0,"50 percent from own work",0,4,0,0,0,1957,1,6,0,210,0,0,8000
"0E300876-4672-8C41-8707-85A661E29E63","B5B06107-4827-1442-968B-AE9C102C707D",453,"0E300876-4672-8C41-8707-85A661E29E63","B5B06107-4827-1442-968B-AE9C102C707D",0,"ISLAM",1,2,"all from bazar",272425,10,52000,13,"less",4,0,2,2,20,20,20,20,20,40,240,20,20,26,12,1965,0,0,18,0,"No","No educaiton",23,0,"No","No educaiton",0,0,"all from bazar",0,3,0,0,0,1956,23,6,0,1050,0,1,14000
"0E3761BC-9733-9E49-84DC-09D31528F47C","93A0127D-616F-D041-B42B-EA89E1445A7D",339,"0E3761BC-9733-9E49-84DC-09D31528F47C","93A0127D-616F-D041-B42B-EA89E1445A7D",0,"ISLAM",0,1,"all from bazar",213920,9,34416.66667,6,"average",4,0,2,20,30,30,2,30,30,2,180,2,30,4,3,1969,0,2,18,3,"No","Bangla",4,0,"No","No educaiton",0,0,"75 percent from own work",0,4,0,0,1,1963,2,6,0,0,1,1,30000
"0E726AFA-C218-F548-864F-86C40E9B4639","DA3A80B3-B353-D144-81A2-5F480B019E3D",601,"0E726AFA-C218-F548-864F-86C40E9B4639","DA3A80B3-B353-D144-81A2-5F480B019E3D",0,"ISLAM",1,2,"25 percent from own work",180625,9,36208.33333,0,"less",4,0,0,20,90,90,30,90,90,40,210,30,30,6,14,1984,0,2,18,7,"No","Bangla",1,2,"No","Bangla",1,0,"75 percent from own work",0,4,0,0,0,1975,1,4,0,900,0,0,23000
"0E92ECE0-A7B9-6846-9720-3429EEEEE532","0",15,"0E92ECE0-A7B9-6846-9720-3429EEEEE532",NA,0,"ISLAM",0,1,"all from bazar",329020,17,50000,6,"average",6,0,3,20,30,30,5,30,30,60,240,5,30,7,7,1948,0,4,18,0,"No","No educaiton",1,5,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD","BBF73150-E714-9448-A5EE-B0C226E7E0A9",485,"BBF73150-E714-9448-A5EE-B0C226E7E0A9","0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD",1,"ISLAM",0,1,"all from bazar",250625,10,36000,2,"less",5,0,0,10,10,10,5,30,15,3,180,10,5,3,5,1961,0,2,18,0,"No","No educaiton",10,0,"0","0",0,0,"25 percent from own work",0,3,0,0,0,1961,10,5,0,900,0,0,22000
"0EFD7288-300A-B743-A021-27B129FA7F97","79358D09-8C80-7C40-B1C5-AB364F6C1D6A",267,"79358D09-8C80-7C40-B1C5-AB364F6C1D6A","0EFD7288-300A-B743-A021-27B129FA7F97",1,"ISLAM",0,2,"75 percent from own work",110180,5,0,1,"less",4,0,3,15,30,30,30,30,30,30,180,30,30,9,10,1976,0,2,18,4,"No","Bangla",2,0,"No","No educaiton",0,0,"25 percent from own work",0,0,3,0,3,1976,9,10,0,0,0,0,60000
"0F4219CA-3684-D844-8EF6-10B9603B6955","0",16,"0F4219CA-3684-D844-8EF6-10B9603B6955",NA,0,"ISLAM",0,1,"all from bazar",245500,5,40000,2,"average",8,0,1,0,60,60,0,0,0,0,180,0,0,6,5,1983,0,2,18,10,"No","Bangla",10,10,"No","Bangla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038A9EF-81CE-7848-BF09-47630858C071","7030343A-2704-444E-AE79-F7C4685440A9",228,"1038A9EF-81CE-7848-BF09-47630858C071","7030343A-2704-444E-AE79-F7C4685440A9",0,"HINDU",0,1,"all from bazar",218975,8,22443.66667,1,"less",3,0,0,5,10,10,5,5,60,60,150,5,60,10,6,1968,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",0,0,"all from bazar",0,3,0,0,0,1954,4,4,0,2700,0,1,8000
"103B32D5-58EA-264B-AA97-207D1911AE21","A4562202-B1AA-A747-AF8F-5EF2A3D83957",393,"103B32D5-58EA-264B-AA97-207D1911AE21","A4562202-B1AA-A747-AF8F-5EF2A3D83957",0,"ISLAM",1,1,"25 percent from own work",238075,6,16833.33333,8,"more",5,0,0,10,10,10,5,20,25,40,180,10,20,7,4,1966,0,2,18,5,"No","Bangla",2,0,"No","Bangla",0,1,"75 percent from own work",1,4,0,0,0,1964,0,5,0,54000,0,0,13000
"107B6230-1C4C-0D43-ABC9-8389C924D1AD","91137A75-31D8-3D4A-8B66-60C5A8156E77",330,"107B6230-1C4C-0D43-ABC9-8389C924D1AD","91137A75-31D8-3D4A-8B66-60C5A8156E77",0,"ISLAM",0,1,"75 percent from own work",264850,10,63666.66667,5,"more",6,0,1,15,15,15,5,5,25,46,90,5,5,12,3,1962,0,2,18,0,"No","No educaiton",1,0,"0","0",0,1,"75 percent from own work",0,5,0,0,2,1956,2,8,0,900,0,0,70500
"1118D2C0-ABC5-F54F-A68E-3CCE448225C5","ACA78C6B-E06F-AE42-8F60-639850CB04DA",416,"ACA78C6B-E06F-AE42-8F60-639850CB04DA","1118D2C0-ABC5-F54F-A68E-3CCE448225C5",1,"ISLAM",1,1,"all from bazar",328000,6,16750,1,"average",5,0,1,10,20,20,5,15,30,5,180,5,15,15,44,1973,0,2,18,10,"No","Bangla",10,14,"No","Bangla",1,0,"all from bazar",0,5,0,0,1,1973,9,11,0,3600,0,1,17900
"11249C1C-5862-784E-B43A-3936E7D788C8","20FDCB9F-815F-354D-B82D-562AF8A5D5FC",36,"11249C1C-5862-784E-B43A-3936E7D788C8","20FDCB9F-815F-354D-B82D-562AF8A5D5FC",0,"ISLAM",0,1,"all from bazar",50385,9,34500,16,"average",3,0,0,5,30,30,10,30,30,30,180,10,30,21,4,1954,0,2,18,0,"0","0",0,9,"No","Bangla",0,1,"all from bazar",0,3,0,0,0,1951,0,5,2,900,0,1,5000
"1171BC0A-57BF-544D-A9BD-6FCDDC194F8B","015D90CB-26FF-A74B-8727-25D9D046530A",17,"1171BC0A-57BF-544D-A9BD-6FCDDC194F8B","015D90CB-26FF-A74B-8727-25D9D046530A",0,"ISLAM",0,2,"75 percent from own work",117784,6,25666.66667,0,"less",1,0,0,10,30,90,15,15,60,60,240,15,15,12,4,1963,0,2,18,0,"No","No educaiton",2,0,"0","0",0,0,"50 percent from own work",0,2,0,0,0,1961,10,6,0,8400,0,1,10000
"11B54D99-D709-174B-9EFB-9FA183AAE79F","7776FD96-3F71-AF43-8D05-DD615C14E704",260,"11B54D99-D709-174B-9EFB-9FA183AAE79F","7776FD96-3F71-AF43-8D05-DD615C14E704",0,"ISLAM",0,2,"all from bazar",78950,7,12100,1,"less",3,0,0,20,30,30,30,30,30,90,240,30,30,6,3,1979,0,2,18,5,"No","Bangla",10,8,"No","Bangla",1,0,"all from bazar",0,0,2,0,0,1975,10,16,0,210,0,0,12000
"12249750-7E29-AE4A-9F01-25B18960C004","0",18,"12249750-7E29-AE4A-9F01-25B18960C004",NA,0,"HINDU",0,2,"all from bazar",47675,15,33000,3,"average",3,0,0,10,0,60,30,30,30,30,180,30,180,4,2,1955,0,4,18,0,"No","No educaiton",5,0,"0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227A235-0E6D-F54B-B945-4789965BB98E","A11215A5-1D5D-604C-9462-1089101CC8AC",383,"1227A235-0E6D-F54B-B945-4789965BB98E","A11215A5-1D5D-604C-9462-1089101CC8AC",0,"HINDU",0,1,"all from bazar",84160,5,12000,0,"less",1,0,0,15,25,25,10,15,15,15,180,15,20,8,4,1983,0,2,18,4,"No","Bangla",4,0,"No","No educaiton",0,0,"all from bazar",0,2,0,0,0,1978,4,5,0,900,0,0,10000
"12E7A782-DD69-784A-8163-FCE3EC3BFA72","4AD9EA5A-AEDD-944E-AAB5-5DDDBA7F2FC9",127,"12E7A782-DD69-784A-8163-FCE3EC3BFA72","4AD9EA5A-AEDD-944E-AAB5-5DDDBA7F2FC9",0,"HINDU",0,1,"all from bazar",227750,4,10000,2,"less",3,0,0,10,30,30,10,30,60,30,150,15,30,17,5,1980,0,2,18,0,"No","No educaiton",9,5,"No","Bangla",0,0,"all from bazar",0,0,2,0,0,1973,9,8,0,1800,0,0,10000
"12F0C128-A170-744B-8C73-EF1F6BC9E5D9","2BF9D548-A943-1A42-A194-A758B076AF5B",56,"2BF9D548-A943-1A42-A194-A758B076AF5B","12F0C128-A170-744B-8C73-EF1F6BC9E5D9",1,"ISLAM",1,2,"all from bazar",268050,12,37000,5,"average",4,0,0,10,0,60,15,60,120,60,300,30,60,15,0,1960,0,2,18,2,"No","Bangla",1,1,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1960,0,8,0,900,0,0,14000
"12F41644-DE40-DD45-8AFC-0747AFD142A0","0D7AB5CE-5901-964C-8D88-795B4B2B0912",19,"0D7AB5CE-5901-964C-8D88-795B4B2B0912","12F41644-DE40-DD45-8AFC-0747AFD142A0",1,"ISLAM",0,1,"50 percent from own work",390275,8,91666.66667,5,"average",8,0,0,10,20,20,10,10,60,10,150,10,10,12,1,1964,0,2,18,2,"No","Bangla",1,9,"No","Bangla",0,0,"50 percent from own work",0,6,0,0,0,1964,1,7,0,2250,0,0,75000
"13556211-99ED-C647-B236-C803BDF9FB15","21B739F3-BE8A-F04D-96F4-E6C2F5C9FFB0",37,"13556211-99ED-C647-B236-C803BDF9FB15","21B739F3-BE8A-F04D-96F4-E6C2F5C9FFB0",0,"ISLAM",0,1,"all from bazar",205500,6,6333.333333,1,"more",3,0,0,10,40,40,20,20,20,20,120,20,140,3,3,1965,0,2,18,0,"No","No educaiton",1,5,"No","Bangla",0,1,"75 percent from own work",1,5,0,0,0,1962,1,5,0,900,0,1,25000
"1357842D-F937-FD44-8C30-5E717E621252","E8DE571A-7D86-B449-977B-7887663998E4",665,"1357842D-F937-FD44-8C30-5E717E621252","E8DE571A-7D86-B449-977B-7887663998E4",0,"ISLAM",0,2,"all from bazar",293650,10,22800,6,"less",1,0,0,30,0,60,5,60,30,60,180,60,60,2,5,1968,0,2,18,0,"No","No educaiton",23,0,"No","No educaiton",0,1,"all from bazar",0,3,0,0,0,1962,4,4,0,900,0,1,12000
"137FE0EC-DA82-3B41-8EAB-EDF756730257","0",20,"137FE0EC-DA82-3B41-8EAB-EDF756730257",NA,0,"ISLAM",0,1,"all from bazar",388950,7,19000,2,"average",5,0,0,10,15,15,10,10,45,20,180,5,15,25,25,1959,0,4,18,10,"No","Bangla",10,14,"No","Bangla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13B909FB-5979-7143-81EE-93E87546051B","4DC5A7FB-8074-474F-93DF-236AD5D20311",138,"4DC5A7FB-8074-474F-93DF-236AD5D20311","13B909FB-5979-7143-81EE-93E87546051B",1,"ISLAM",0,1,"25 percent from own work",353525,6,14000,8,"less",2,0,0,20,30,30,15,15,60,60,270,15,15,9,0,1962,0,2,18,0,"0","0",23,3,"No","Bangla",1,1,"50 percent from own work",0,3,0,0,0,1962,23,6,0,900,1,1,13000
"13C71AC6-A236-BE40-94D0-734AB077FE8B","FB28D849-24A2-E74A-97E2-6212F7F30947",739,"13C71AC6-A236-BE40-94D0-734AB077FE8B","FB28D849-24A2-E74A-97E2-6212F7F30947",0,"HINDU",0,1,"all from bazar",268850,11,55000,4,"average",6,0,2,5,15,15,10,10,60,20,180,5,5,9,8,1957,0,2,18,0,"No","No educaiton",9,10,"No","Bangla",1,0,"25 percent from own work",0,4,0,0,0,1950,4,5,2,1800,0,0,15000
"13D85A3A-8BEE-8145-BF71-395EA4605B9C","0",21,"13D85A3A-8BEE-8145-BF71-395EA4605B9C",NA,0,"ISLAM",0,1,"all from bazar",160575,7,25000,1,"average",4,0,0,20,6,6,3,10,30,30,150,10,30,6,15,1985,0,2,8,8,"No","Bangla",9,0,"0","0",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14020F08-3A19-D445-93AA-4A263D2AF86A","559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A",153,"559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A","14020F08-3A19-D445-93AA-4A263D2AF86A",1,"ISLAM",1,1,"all from bazar",209250,6,23000,2,"less",5,0,0,5,10,10,10,10,30,40,180,10,10,20,2,1990,0,2,18,8,"No","Bangla",23,2,"No","Bangla",0,1,"all from bazar",0,3,0,0,0,1990,23,7,0,1800,0,1,15700
"1423C99E-F357-3E41-BFA8-AD4C919A66ED","0",22,"1423C99E-F357-3E41-BFA8-AD4C919A66ED",NA,0,"ISLAM",0,1,"all from bazar",189750,8,42100,1,"less",3,0,2,30,30,30,10,30,30,90,240,10,30,3,7,1980,0,2,18,8,"No","Bangla",10,0,"0","0",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146C5E3F-BACD-404C-A670-184E5E9835B2","EFE6332F-EAFE-D34C-9532-9A18E2CEF81F",686,"146C5E3F-BACD-404C-A670-184E5E9835B2","EFE6332F-EAFE-D34C-9532-9A18E2CEF81F",0,"ISLAM",0,2,"25 percent from own work",155375,5,5083.333333,3,"average",4,0,0,10,60,60,15,15,60,15,180,15,15,8,41,1968,0,2,18,7,"No","Bangla",2,10,"No","Bangla",0,0,"75 percent from own work",0,4,0,0,0,1965,2,6,2,1050,0,0,16500
"14837634-2F57-8E46-BA5C-5D85C943CDCA","55C1470D-9770-9D44-8D9C-C765B37DD99D",154,"14837634-2F57-8E46-BA5C-5D85C943CDCA","55C1470D-9770-9D44-8D9C-C765B37DD99D",0,"ISLAM",1,2,"75 percent from own work",124200,4,6250,0,"average",4,0,0,15,20,20,10,30,30,10,180,30,30,6,2,1983,0,2,18,10,"No","Don't know",9,12,"No","Bangla",1,0,"75 percent from own work",1,4,0,0,1,1980,12,6,0,3600,0,0,34000
"149D74AB-9D81-0E41-97B8-0508DAB112BC","E17C9F1E-FCEC-A64A-91CF-1DBFFF10AD15",633,"E17C9F1E-FCEC-A64A-91CF-1DBFFF10AD15","149D74AB-9D81-0E41-97B8-0508DAB112BC",1,"ISLAM",0,1,"all from bazar",347025,6,30000,0,"average",10,0,0,30,30,30,3,5,5,60,270,5,30,8,4,1963,0,2,18,13,"No","Aliya Madrassa",9,12,"No","Bangla",0,0,"all from bazar",0,5,0,0,0,1963,9,10,0,300,0,0,20000
"1515B71E-DEED-324B-8DA6-A7CFC782FA68","23898066-E05F-FA44-849B-6C19C452EDC1",39,"23898066-E05F-FA44-849B-6C19C452EDC1","1515B71E-DEED-324B-8DA6-A7CFC782FA68",1,"ISLAM",0,1,"25 percent from own work",57780,6,11808.33333,1,"average",7,0,0,10,30,30,5,30,30,90,240,5,30,7,4,1965,0,2,18,1,"No","Bangla",4,5,"No","Bangla",1,0,"25 percent from own work",0,3,0,0,0,1965,2,7,0,900,0,0,9000
"157B3B2E-4165-444B-A8BD-23D7B8F3751B","BFA910BC-D380-AB48-9B5D-0EB50E4E22A2",506,"157B3B2E-4165-444B-A8BD-23D7B8F3751B","BFA910BC-D380-AB48-9B5D-0EB50E4E22A2",0,"ISLAM",0,2,"75 percent from own work",190375,5,18100,1,"average",3,0,0,15,0,60,15,60,60,30,210,30,60,6,10,1977,0,2,18,5,"No","Bangla",23,0,"No","No educaiton",0,1,"75 percent from own work",0,3,0,0,0,1977,23,7,0,54000,0,1,15000
"15B7B4CF-89F5-9C4C-B951-B5C451BF8D73","99BD1E0D-3E6F-C142-8398-2630B60D5616",359,"15B7B4CF-89F5-9C4C-B951-B5C451BF8D73","99BD1E0D-3E6F-C142-8398-2630B60D5616",0,"ISLAM",0,3,"25 percent from own work",133120,6,583.3333333,0,"average",4,0,0,2,30,30,30,30,60,20,180,20,60,4,9,1980,0,2,18,8,"No","Bangla",1,9,"No","Bangla",0,0,"50 percent from own work",0,5,0,0,0,1962,1,2,0,0,0,0,37000
"15DC6CA3-64B2-C745-84E3-5E8176AD8DCC","0",23,"15DC6CA3-64B2-C745-84E3-5E8176AD8DCC",NA,0,"HINDU",0,2,"all from bazar",146859,10,17600,1,"less",2,0,0,20,30,30,5,5,90,5,180,5,5,3,0,1959,0,2,18,2,"No","Bangla",0,8,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15E67D39-46E3-994C-BB6C-9473AA467DC4","FC9F4B30-D924-B34B-B0F4-41C55D1C19F7",748,"FC9F4B30-D924-B34B-B0F4-41C55D1C19F7","15E67D39-46E3-994C-BB6C-9473AA467DC4",1,"ISLAM",0,1,"all from bazar",560825,9,33500,2,"average",3,0,0,5,30,30,8,20,20,5,240,10,15,11,0,1958,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1958,0,8,0,3600,0,0,20000
"1649D7E5-326C-794F-8578-78FECAC7C154","0",24,"1649D7E5-326C-794F-8578-78FECAC7C154",NA,0,"ISLAM",1,1,"50 percent from own work",448850,9,42500,2,"average",10,0,1,3,35,35,40,40,45,40,180,35,45,8,1,1983,0,2,18,0,"0","0",13,14,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167795A0-6C5E-F24D-9CC0-F25E99EF1473","0E2849BB-373F-704C-AE53-72C2ACD925D0",25,"0E2849BB-373F-704C-AE53-72C2ACD925D0","167795A0-6C5E-F24D-9CC0-F25E99EF1473",1,"ISLAM",0,2,"25 percent from own work",227380,9,16433.33333,3,"less


more",4,0,0,10,10,10,10,10,30,40,240,10,10,13,9,1957,0,2,18,0,"No","Bangla",1,5,"No","Bangla",0,0,"50 percent from own work",0,4,0,0,0,1957,1,6,0,210,0,0,8000
"168A5CED-8435-7B4F-AF29-47466E74EC13","6DD47CB1-AC77-7243-93D7-F5E33C8E69FB",220,"6DD47CB1-AC77-7243-93D7-F5E33C8E69FB","168A5CED-8435-7B4F-AF29-47466E74EC13",1,"ISLAM",0,1,"25 percent from own work",144850,6,9516.666667,0,"average",4,0,0,5,45,45,10,45,45,20,240,10,45,12,2,1976,0,2,18,7,"No","Bangla",10,10,"No","Bangla",1,0,"25 percent from own work",0,4,0,0,0,1976,10,11,0,600,0,0,12000
"16A526B1-4627-3E4E-BE3A-8FA8F4131549","4C9DEF87-1C2C-C349-BFEE-75BEAAD86633",134,"16A526B1-4627-3E4E-BE3A-8FA8F4131549","4C9DEF87-1C2C-C349-BFEE-75BEAAD86633",0,"ISLAM",0,1,"75 percent from own work",137525,8,72083.33333,10,"less",6,0,3,5,30,30,20,20,90,90,300,5,30,5,3,1950,0,2,18,0,"0","0",1,0,"0","0",0,1,"75 percent from own work",0,4,0,0,0,1944,1,6,0,0,0,0,8500
"16BA5DBE-1B0F-7549-A897-2CDC3BC9938A","5B8AF37D-9810-D44A-A004-1FC685527BED",171,"16BA5DBE-1B0F-7549-A897-2CDC3BC9938A","5B8AF37D-9810-D44A-A004-1FC685527BED",0,"ISLAM",1,1,"25 percent from own work",256585,8,26083.33333,4,"less",7,0,2,5,15,15,10,10,90,30,180,10,45,6,19,1962,0,2,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,"75 percent from own work",0,3,0,0,0,1957,2,2,0,900,1,1,20000
"16D988D3-4255-5E4F-A998-1F70F33B9350","C9E54385-3C6D-F44C-88C9-9D993B66C108",547,"C9E54385-3C6D-F44C-88C9-9D993B66C108","16D988D3-4255-5E4F-A998-1F70F33B9350",1,"ISLAM",0,1,"all from bazar",484750,6,22500,1,"more",5,0,2,10,10,10,15,15,45,45,120,15,15,6,7,1963,0,2,18,10,"No","Bangla",1,0,"0","0",1,0,"50 percent from own work",0,7,0,0,2,1963,1,2,2,2100,0,0,31000
"16F50600-8FAB-BE45-86B9-DC0B581049A3","29FA56CD-60B3-9648-9838-19D978A8E5C2",53,"16F50600-8FAB-BE45-86B9-DC0B581049A3","29FA56CD-60B3-9648-9838-19D978A8E5C2",0,"ISLAM",0,1,"50 percent from own work",485015,11,177916.6667,4,"more",10,0,0,15,15,15,15,60,80,45,140,15,45,14,10,1963,0,2,18,5,"No","Bangla",1,10,"No","Bangla",0,1,"75 percent from own work",0,4,0,0,0,1958,1,7,0,900,0,1,50600
"176611AA-0B1C-AB4F-B70B-06EF5B30B4A0","E382D574-66EA-2247-A705-D70A100C1D52",644,"E382D574-66EA-2247-A705-D70A100C1D52","176611AA-0B1C-AB4F-B70B-06EF5B30B4A0",1,"ISLAM",1,1,"all from bazar",86750,7,15833.33333,4,"average",4,0,0,10,30,30,2,30,30,20,210,20,30,16,5,1973,0,2,18,4,"No","Bangla",9,5,"No","Bangla",0,1,"all from bazar",1,0,2,0,0,1973,9,10,0,0,0,0,10000
"17C2FB67-7BF2-394E-99F5-9AA55848A2DE","0",26,"17C2FB67-7BF2-394E-99F5-9AA55848A2DE",NA,0,"ISLAM",0,1,"all from bazar",494775,4,146000,2,"more",10,2,1,30,30,30,50,30,30,20,210,5,30,12,20,1979,0,2,18,0,"No","No educaiton",13,9,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17C6E529-4CAA-584C-A473-055526B4F0FF","30611A34-5BC1-6C40-9D48-F202371E621F",66,"17C6E529-4CAA-584C-A473-055526B4F0FF","30611A34-5BC1-6C40-9D48-F202371E621F",0,"ISLAM",1,1,"50 percent from own work",321100,10,22083.33333,4,"less",4,0,1,15,30,30,2,10,70,8,150,10,30,6,12,1967,0,2,18,5,"No","Bangla",1,3,"No","Bangla",0,0,"50 percent from own work",0,3,0,0,0,1961,2,4,0,0,0,1,16000
"183DC19F-0C9E-D644-8B7F-85409FFD3722","47E27870-12FC-DA44-9E76-1C9CD310F11A",118,"47E27870-12FC-DA44-9E76-1C9CD310F11A","183DC19F-0C9E-D644-8B7F-85409FFD3722",1,"ISLAM",1,1,"75 percent from own work",411225,5,5833.333333,1,"more",4,0,0,10,0,60,20,30,30,30,180,20,30,6,3,1971,0,2,18,10,"No","Bangla",1,10,"No","Bangla",0,0,"75 percent from own work",0,5,0,0,0,1971,1,6,2,300,0,0,2e+05
"18776E1E-8C64-F047-987A-49F74B8D808E","00D5DBC0-55F3-9C46-91B7-CEEB0141CAA5",27,"00D5DBC0-55F3-9C46-91B7-CEEB0141CAA5","18776E1E-8C64-F047-987A-49F74B8D808E",1,"ISLAM",0,1,"all from bazar",353000,9,65500,4,"more",10,0,0,5,25,25,10,30,30,10,210,10,30,8,2,1961,0,2,18,5,"No","Bangla",9,9,"No","Bangla",0,0,"75 percent from own work",0,5,0,0,0,1961,1,7,0,0,0,0,27000
"18CEFECF-6C83-BD41-BECD-5BFFFE8C47E2","0",28,"18CEFECF-6C83-BD41-BECD-5BFFFE8C47E2",NA,0,"ISLAM",0,2,"all from bazar",186450,4,5000,2,"less",3,0,0,3,20,20,10,20,45,10,180,10,20,27,2,1972,0,2,18,12,"No","Bangla",10,10,"No","Bangla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193E49FB-BE21-CE4B-8B6A-40D70B8BD833","CFE86EAE-7821-0944-8F45-504F87E5BF93",571,"CFE86EAE-7821-0944-8F45-504F87E5BF93","193E49FB-BE21-CE4B-8B6A-40D70B8BD833",1,"ISLAM",1,1,"all from bazar",381825,9,55000,5,"average",4,0,0,3,5,5,5,5,40,5,150,5,5,4,4,1944,0,2,18,5,"No","Bangla",0,9,"No","Bangla",0,0,"all from bazar",0,5,0,0,0,1944,0,9,0,0,0,0,5000
"194E6D9C-9F01-9946-9F5D-9F814290256A","0",29,"194E6D9C-9F01-9946-9F5D-9F814290256A",NA,0,"ISLAM",0,2,"all from bazar",68880,8,15600,3,"less",2,0,0,5,20,20,5,10,60,70,180,10,60,6,9,1950,0,4,18,0,"No","No educaiton",2,2,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
