"idwife","couple_id","idhusband","sex","age_wife","age_h","MI_geo_proximity","MI_economic_capital","MI_human_capital","NW_total","non_rels","parents_kids","pat_rels","mat_rels","in_laws","far_rels","geo_distance_non_rels","geo_distance_rels","rels_in_NW","rels_in_NW_h","percent_rels_in_NW","percent_rels_in_NW_h","rels_econ_help","rels_econ_help_h","non_rels_econ_help","non_rels_econ_help_h","percent_rels_econ_help","percent_rels_econ_help_h","emot_support_rels","emot_support_rels_h","emot_support_non_rels","emot_support_non_rels_h","percent_rels_emot_support","percent_rels_emot_support_h","childcare_help_rels","childcare_help_non_rels","childcare_help_rels_percent","overall_help_rels","overall_help_rels_h","overall_help_non_rels","overall_help_non_rels_h","percent_overall_help_rels","percent_overall_help_rels_h","religion","religious_knowledge_scale","hh_total","kids_in_hh","familyBariReligiousBefore","familyBariReligiousAfter","religious_change","R_NUM_SIBS","SIBS_DUMMY"
"107B6230-1C4C-0D43-ABC9-8389C924D1AD",330,"91137A75-31D8-3D4A-8B66-60C5A8156E77",0,56,62,0.583146721139112,0.412454973802929,-0.912379636617236,18,4,4,0,0,6,0,2,2.2,14,7,0.714285714285714,1,4.001,2,2.001,1,0.666611129623459,0.666666666666667,5.001,7,0.001,2,0.999800079968013,0.777777777777778,2.001,0.001,0.9995004995005,12.004,19,2.004,5,0.856938892061679,0.791666666666667,0,-2.62696335078534,2.3651832460733,2.09031413612565,0,0,0,4,1
"ACA78C6B-E06F-AE42-8F60-639850CB04DA",416,"1118D2C0-ABC5-F54F-A68E-3CCE448225C5",1,45,45,0.109683501793666,0.615515235491518,1.59149397061787,12,0,3,0,0,7,0,NA,2.3,12,3,0.833333333333333,1,3.001,0,0.001,7,0.99966688874084,0,12.001,1,0.001,7,0.999916680553241,0.125,5.001,0.001,0.999800079968013,25.004,4,0.004,20,0.999840051183621,0.166666666666667,0,0.37303664921466,-1.6348167539267,-0.909685863874345,1,1,0,2,1
"11249C1C-5862-784E-B43A-3936E7D788C8",36,"20FDCB9F-815F-354D-B82D-562AF8A5D5FC",0,64,67,-0.167221568099108,-0.41314454109148,-1.1812858873401,14,1,5,0,0,7,0,3,2.5,13,6,0.923076923076923,1,5.001,2,0.001,0,0.999800079968013,1,4.001,2,0.001,0,0.999750124937531,1,1.001,0.001,0.999001996007984,14.004,10,0.004,0,0.999714448886351,1,0,-1.62696335078534,1.3651832460733,3.09031413612565,1,1,0,2,1
"11B54D99-D709-174B-9EFB-9FA183AAE79F",260,"7776FD96-3F71-AF43-8D05-DD615C14E704",0,39,43,-0.401673122200516,-1.0261947214113,1.00442285408496,6,1,3,0,0,2,0,2,3.2,5,6,1,1,6.001,0,0.001,3,0.999833388870377,0,3.001,11,0.001,0,0.99966688874084,1,2.001,0.001,0.9995004995005,12.004,14,0.004,3,0.99966688874084,0.823529411764706,0,1.87303664921466,-0.634816753926701,-0.909685863874345,0,0,0,0,0
"12249750-7E29-AE4A-9F01-25B18960C004",18,NA,0,63,NA,-0.404277503119799,-1.07404567181635,-0.926359952694261,5,0,1,0,0,2,2,NA,1.8,5,NA,1,NA,1.001,NA,0.001,NA,0.999001996007984,NA,1.001,NA,0.001,NA,0.999001996007984,NA,2.001,0.001,0.9995004995005,6.004,NA,0.004,NA,0.999334221038615,NA,1,-0.62696335078534,7.3651832460733,6.09031413612565,0,0,0,5,1
"1227A235-0E6D-F54B-B945-4789965BB98E",383,"A11215A5-1D5D-604C-9462-1089101CC8AC",0,35,40,-0.067925220986316,-1.01815803005901,0.527029906311719,7,4,1,0,2,0,0,2,1.66666666666667,3,4,1,1,2.001,1,1.001,0,0.66655562958028,1,1.001,3,3.001,0,0.250124937531234,1,1.001,1.001,0.5,6.004,8,5.004,2,0.545421511627907,0.8,1,1.37303664921466,-2.6348167539267,-0.909685863874345,1,-1,-2,2,1
"12E7A782-DD69-784A-8163-FCE3EC3BFA72",127,"4AD9EA5A-AEDD-944E-AAB5-5DDDBA7F2FC9",0,38,45,-0.308768405395123,-0.580438463126224,0.197159732526189,8,1,1,0,0,5,0,2,2,7,4,0.857142857142857,1,6.001,4,0.001,0,0.999833388870377,1,9.001,8,0.001,1,0.999888913574761,0.888888888888889,3.001,0.001,0.99966688874084,22.004,17,0.004,2,0.999818247909851,0.894736842105263,1,1.37303664921466,-3.6348167539267,-1.90968586387435,0,0,0,3,1
"2BF9D548-A943-1A42-A194-A758B076AF5B",56,"12F0C128-A170-744B-8C73-EF1F6BC9E5D9",1,58,58,-0.480546464807523,-0.166406766541723,-0.70837914253539,15,0,8,0,1,3,2,NA,2.42857142857143,15,8,0.933333333333333,1,5.001,6,0.001,2,0.999800079968013,0.75,8.001,10,0.001,0,0.99987503124219,1,4.001,0.001,0.999750124937531,20.004,22,0.004,5,0.999800079968013,0.814814814814815,0,2.37303664921466,4.3651832460733,2.09031413612565,1,1,0,4,1
"13556211-99ED-C647-B236-C803BDF9FB15",37,"21B739F3-BE8A-F04D-96F4-E6C2F5C9FFB0",0,53,56,-0.271378460982905,-0.608758597059208,-0.36281171916101,11,0,2,0,0,5,1,NA,1.75,11,9,0.727272727272727,1,0.001,2,0.001,1,0.5,0.666666666666667,3.001,1,0.001,4,0.99966688874084,0.2,1.001,0.001,0.999001996007984,9.004,11,0.004,6,0.99955595026643,0.647058823529412,0,-0.62696335078534,-1.6348167539267,0.0903141361256545,0,0,0,2,1
"1357842D-F937-FD44-8C30-5E717E621252",665,"E8DE571A-7D86-B449-977B-7887663998E4",0,50,56,-0.381492347134469,-0.588110761699495,-0.634734656921435,12,0,4,0,0,5,1,NA,1.6,12,10,0.833333333333333,1,1.001,1,0.001,0,0.999001996007984,1,4.001,5,0.001,0,0.999750124937531,1,1.001,0.001,0.999001996007984,9.004,21,0.004,0,0.99955595026643,1,0,-2.62696335078534,2.3651832460733,2.09031413612565,-1,-1,0,3,1
"137FE0EC-DA82-3B41-8EAB-EDF756730257",20,NA,0,59,NA,0.0799692289227232,1.22944965043781,1.30076459201186,7,1,5,0,0,0,0,2,2.2,6,NA,0.833333333333333,NA,2.001,NA,0.001,NA,0.9995004995005,NA,6.001,NA,0.001,NA,0.999833388870377,NA,1.001,0.001,0.999001996007984,12.004,NA,0.004,NA,0.99966688874084,NA,0,-0.62696335078534,-0.634816753926701,-1.90968586387435,1,1,0,9,1
"4DC5A7FB-8074-474F-93DF-236AD5D20311",138,"13B909FB-5979-7143-81EE-93E87546051B",1,56,56,-0.207537674343969,-0.0664889507271582,-0.752510239689712,10,1,3,0,0,2,1,2,1.66666666666667,9,7,0.666666666666667,1,2.001,3,0.001,3,0.9995004995005,0.5,4.001,11,0.001,0,0.999750124937531,1,2.001,0.001,0.9995004995005,10.004,19,0.004,10,0.999600319744205,0.655172413793103,0,-2.62696335078534,-1.6348167539267,-0.909685863874345,0,1,1,0,0
"13C71AC6-A236-BE40-94D0-734AB077FE8B",739,"FB28D849-24A2-E74A-97E2-6212F7F30947",0,61,68,0.315760097140888,0.631552689248396,-0.381264293938371,5,1,3,0,0,0,0,3,1,4,11,0.75,1,0.001,2,0.001,0,0.5,1,6.001,7,0.001,0,0.999833388870377,1,4.001,0.001,0.999750124937531,13.004,19,0.004,0,0.999692496924969,1,1,1.37303664921466,3.3651832460733,-0.909685863874345,1,1,0,2,1
"13D85A3A-8BEE-8145-BF71-395EA4605B9C",21,NA,0,33,NA,0.165777129632558,-0.334120324975927,0.992775443718205,13,1,5,2,3,0,0,3,2.4,12,NA,0.833333333333333,NA,2.001,NA,1.001,NA,0.66655562958028,NA,8.001,NA,0.001,NA,0.99987503124219,NA,3.001,0.001,0.99966688874084,17.004,NA,1.004,NA,0.944247001332741,NA,0,0.37303664921466,-0.634816753926701,-2.90968586387435,0,1,1,3,1
"559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A",153,"14020F08-3A19-D445-93AA-4A263D2AF86A",1,28,28,0.154921740769751,-0.095155117002809,1.04071198794161,10,1,2,0,0,2,1,3,1.6,9,10,0.555555555555556,1,2.001,7,0.001,3,0.9995004995005,0.7,4.001,8,0.001,0,0.999750124937531,1,3.001,0.001,0.99966688874084,13.004,26,0.004,5,0.999692496924969,0.838709677419355,0,0.37303664921466,-1.6348167539267,-1.90968586387435,1,-1,-2,5,1
"1423C99E-F357-3E41-BFA8-AD4C919A66ED",22,NA,0,38,NA,-0.301583453171301,-0.210547171595818,0.995790633698804,7,0,4,0,0,1,2,NA,2.28571428571429,7,NA,1,NA,5.001,NA,0.001,NA,0.999800079968013,NA,4.001,NA,0.001,NA,0.999750124937531,NA,5.001,0.001,0.999800079968013,16.004,NA,0.004,NA,0.999750124937531,NA,0,-2.62696335078534,0.365183246073299,1.09031413612565,1,0,-1,7,1
"146C5E3F-BACD-404C-A670-184E5E9835B2",686,"EFE6332F-EAFE-D34C-9532-9A18E2CEF81F",0,50,53,-0.19455080496473,-0.556496477580491,0.57249497530955,9,1,4,0,0,3,0,2,2,8,10,0.875,1,5.001,2,0.001,3,0.999800079968013,0.4,5.001,4,0.001,0,0.999800079968013,1,3.001,0.001,0.99966688874084,16.004,19,0.004,6,0.999750124937531,0.76,0,-0.12696335078534,-2.6348167539267,-0.909685863874345,1,1,0,3,1
"14837634-2F57-8E46-BA5C-5D85C943CDCA",154,"55C1470D-9770-9D44-8D9C-C765B37DD99D",0,35,38,-0.292240087677182,-0.702308544607782,1.71805854649967,9,1,0,1,0,3,2,2,2,8,8,0.75,1,8.001,2,0.001,6,0.99987503124219,0.25,7.001,7,0.001,6,0.999857183661811,0.538461538461538,8.001,0.001,0.99987503124219,27.004,14,0.004,19,0.999851895734597,0.424242424242424,0,-0.62696335078534,-3.6348167539267,-1.90968586387435,0,0,0,0,0
"E17C9F1E-FCEC-A64A-91CF-1DBFFF10AD15",633,"149D74AB-9D81-0E41-97B8-0508DAB112BC",1,55,55,0.65129775930589,1.18111271426425,1.50162716920051,14,3,2,0,2,2,4,2.33333333333333,2.9,11,2,0.909090909090909,1,0.001,1,0.001,3,0.5,0.25,5.001,3,1.001,6,0.833222259246918,0.333333333333333,0.001,0.001,0.5,7.004,5,1.004,19,0.874625374625375,0.208333333333333,0,3.87303664921466,-1.6348167539267,0.0903141361256545,1,1,0,5,1
"23898066-E05F-FA44-849B-6C19C452EDC1",39,"1515B71E-DEED-324B-8DA6-A7CFC782FA68",1,53,53,-0.122889834201958,-0.584430515453335,-0.0931596960306262,7,0,1,0,0,4,0,NA,1.8,7,9,0.714285714285714,1,0.001,5,0.001,2,0.5,0.714285714285714,1.001,5,0.001,0,0.999001996007984,1,0.001,0.001,0.5,2.004,19,0.004,3,0.99800796812749,0.863636363636364,0,-2.62696335078534,-1.6348167539267,0.0903141361256545,0,0,0,0,0
"157B3B2E-4165-444B-A8BD-23D7B8F3751B",506,"BFA910BC-D380-AB48-9B5D-0EB50E4E22A2",0,41,41,-0.484409826520533,-0.81680299620323,0.388667773681657,12,0,2,1,0,4,2,NA,1.88888888888889,12,7,0.75,1,6.001,4,0.001,0,0.999833388870377,1,3.001,5,0.001,0,0.99966688874084,1,3.001,0.001,0.99966688874084,14.004,16,0.004,3,0.999714448886351,0.842105263157895,0,-2.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,5,1
"15B7B4CF-89F5-9C4C-B951-B5C451BF8D73",359,"99BD1E0D-3E6F-C142-8398-2630B60D5616",0,38,56,-0.232486319745582,-0.918827756935258,1.02961981004606,11,0,2,0,3,4,0,NA,2.44444444444444,11,13,0.818181818181818,1,4.001,5,0.001,0,0.999750124937531,1,3.001,6,0.001,0,0.99966688874084,1,0.001,0.001,0.5,10.004,21,0.004,0,0.999600319744205,1,0,1.37303664921466,-1.6348167539267,-0.909685863874345,0,0,0,8,1
"15DC6CA3-64B2-C745-84E3-5E8176AD8DCC",23,NA,0,59,NA,0.534360690131426,-0.541705154724757,-0.192158953853355,8,0,4,0,1,3,0,NA,2.625,8,NA,1,NA,0.001,NA,0.001,NA,0.5,NA,1.001,NA,0.001,NA,0.999001996007984,NA,1.001,0.001,0.999001996007984,5.004,NA,0.004,NA,0.999201277955272,NA,1,-1.62696335078534,2.3651832460733,0.0903141361256545,0,0,0,5,1
"FC9F4B30-D924-B34B-B0F4-41C55D1C19F7",748,"15E67D39-46E3-994C-BB6C-9473AA467DC4",1,60,60,0.0524064236369451,0.944706387584906,-0.704705746791066,4,0,4,0,0,0,0,NA,1,4,8,1,1,2.001,5,0.001,0,0.9995004995005,1,7.001,5,0.001,0,0.999857183661811,1,2.001,0.001,0.9995004995005,14.004,16,0.004,0,0.999714448886351,1,0,-2.62696335078534,1.3651832460733,1.09031413612565,1,0,-1,5,1
"1649D7E5-326C-794F-8578-78FECAC7C154",24,NA,0,35,NA,-0.331721016047743,1.33144984026591,0.248739651742302,8,1,4,0,0,3,0,2,2,7,NA,1,NA,2.001,NA,0.001,NA,0.9995004995005,NA,3.001,NA,0.001,NA,0.99966688874084,NA,6.001,0.001,0.999833388870377,12.004,NA,0.004,NA,0.99966688874084,NA,0,0.87303664921466,1.3651832460733,-1.90968586387435,0,0,0,2,1
"6DD47CB1-AC77-7243-93D7-F5E33C8E69FB",220,"168A5CED-8435-7B4F-AF29-47466E74EC13",1,42,42,-0.274339224274474,-0.225335518623924,1.25360062684078,12,0,5,0,0,5,1,NA,1.54545454545455,12,7,0.916666666666667,1,3.001,0,0.001,6,0.99966688874084,0,7.001,9,0.001,0,0.999857183661811,1,4.001,0.001,0.999750124937531,17.004,17,0.004,6,0.999764816556914,0.739130434782609,0,-0.12696335078534,-1.6348167539267,0.0903141361256545,1,1,0,5,1
"16A526B1-4627-3E4E-BE3A-8FA8F4131549",134,"4C9DEF87-1C2C-C349-BFEE-75BEAAD86633",0,68,74,-0.161274247055609,0.0571670123909508,-1.44076481124361,8,0,1,0,0,5,0,NA,2.16666666666667,8,10,0.75,1,0.001,4,0.001,0,0.5,1,7.001,14,0.001,1,0.999857183661811,0.933333333333333,7.001,0.001,0.999857183661811,17.004,31,0.004,2,0.999764816556914,0.939393939393939,0,-2.12696335078534,0.365183246073299,2.09031413612565,1,0,-1,0,0
"16BA5DBE-1B0F-7549-A897-2CDC3BC9938A",171,"5B8AF37D-9810-D44A-A004-1FC685527BED",0,56,61,-0.0347443658149804,0.308051873936309,-0.687497554689737,13,1,4,0,0,4,2,4,2.2,12,19,0.833333333333333,1,13.001,5,0.001,0,0.999923088755576,1,11.001,11,0.001,0,0.999909107435012,1,8.001,0.001,0.99987503124219,39.004,28,0.004,0,0.999897456931911,1,0,-2.62696335078534,0.365183246073299,0.0903141361256545,1,1,0,6,1
"C9E54385-3C6D-F44C-88C9-9D993B66C108",547,"16D988D3-4255-5E4F-A998-1F70F33B9350",1,55,55,-0.104212351242375,0.992644003012259,0.324115001515633,11,0,3,0,0,4,2,NA,1.88888888888889,11,11,0.818181818181818,1,4.001,1,0.001,0,0.999750124937531,1,6.001,4,0.001,0,0.999833388870377,1,5.001,0.001,0.999800079968013,19.004,11,0.004,0,0.999789562289562,1,0,5.37303664921466,-1.6348167539267,0.0903141361256545,0,0,0,5,1
"16F50600-8FAB-BE45-86B9-DC0B581049A3",53,"29FA56CD-60B3-9648-9838-19D978A8E5C2",0,55,60,-0.422790951247275,2.24745862005953,-0.284681348580196,9,1,2,1,0,0,3,2,2,8,12,0.75,1,4.001,7,0.001,0,0.999750124937531,1,3.001,6,0.001,3,0.99966688874084,0.666666666666667,3.001,0.001,0.99966688874084,10.004,20,0.004,8,0.999600319744205,0.714285714285714,0,-0.62696335078534,3.3651832460733,1.09031413612565,0,0,0,7,1
"E382D574-66EA-2247-A705-D70A100C1D52",644,"176611AA-0B1C-AB4F-B70B-06EF5B30B4A0",1,45,45,-0.0611964366715354,-0.717459315264353,0.359200955175393,13,0,5,0,0,3,2,NA,2,13,3,0.769230769230769,1,7.001,0,0.001,0,0.999857183661811,NA,5.001,3,0.001,2,0.999800079968013,0.6,4.001,0.001,0.999750124937531,19.004,3,0.004,2,0.999789562289562,0.6,0,1.37303664921466,-0.634816753926701,-1.90968586387435,1,0,-1,4,1
"17C2FB67-7BF2-394E-99F5-9AA55848A2DE",26,NA,0,39,NA,-0.294252902801561,1.87442880897749,-0.136831046457026,12,2,1,4,0,5,0,2,2.3,10,NA,1,NA,7.001,NA,0.001,NA,0.999857183661811,NA,3.001,NA,0.001,NA,0.99966688874084,NA,4.001,0.001,0.999750124937531,14.004,NA,0.004,NA,0.999714448886351,NA,0,-1.12696335078534,-3.6348167539267,-2.90968586387435,0,1,1,3,1
"17C6E529-4CAA-584C-A473-055526B4F0FF",66,"30611A34-5BC1-6C40-9D48-F202371E621F",0,51,57,0.126084809953526,0.422739459476443,-0.0895403001239772,16,2,4,0,0,1,6,2.5,1.63636363636364,14,16,0.785714285714286,1,8.001,6,0.001,0,0.99987503124219,1,10.001,4,0.001,0,0.999900019996001,1,7.001,0.001,0.999857183661811,29.004,23,0.004,0,0.999862107004964,1,0,0.37303664921466,2.3651832460733,2.09031413612565,1,0,-1,4,1
"47E27870-12FC-DA44-9E76-1C9CD310F11A",118,"183DC19F-0C9E-D644-8B7F-85409FFD3722",1,47,47,-0.340279347398019,0.394787479878729,0.998711440754271,13,1,4,0,0,7,0,2,2.54545454545455,12,9,0.916666666666667,1,5.001,3,0.001,1,0.999800079968013,0.75,8.001,4,0.001,0,0.99987503124219,1,6.001,0.001,0.999833388870377,22.004,16,0.004,2,0.999818247909851,0.888888888888889,0,-0.12696335078534,-2.6348167539267,-0.909685863874345,0,0,0,2,1
"18CEFECF-6C83-BD41-BECD-5BFFFE8C47E2",28,NA,0,46,NA,-0.0414095276091341,-0.475961903493153,1.55643232892471,8,0,0,1,0,1,3,NA,2,8,NA,0.625,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,NA,0.001,NA,0.9995004995005,NA,2.001,0.001,0.9995004995005,8.004,NA,0.004,NA,0.9995004995005,NA,0,-0.12696335078534,-3.6348167539267,-2.90968586387435,1,0,-1,2,1
"CFE86EAE-7821-0944-8F45-504F87E5BF93",571,"193E49FB-BE21-CE4B-8B6A-40D70B8BD833",1,74,74,0.886924499241631,0.977503495100392,-0.594138588764323,9,2,3,0,0,2,0,2,1.4,7,12,0.714285714285714,1,0.001,3,0.001,0,0.5,1,3.001,3,0.001,0,0.99966688874084,1,4.001,0.001,0.999750124937531,8.004,17,0.004,0,0.9995004995005,1,0,2.37303664921466,1.3651832460733,-0.909685863874345,0,0,0,9,1
"194E6D9C-9F01-9946-9F5D-9F814290256A",29,NA,0,68,NA,0.0177909532953483,-1.09558695856791,-0.995040682088674,8,1,3,0,0,3,0,3,2.33333333333333,7,NA,0.857142857142857,NA,0.001,NA,0.001,NA,0.5,NA,5.001,NA,0.001,NA,0.999800079968013,NA,3.001,0.001,0.99966688874084,13.004,NA,0.004,NA,0.999692496924969,NA,0,-2.62696335078534,0.365183246073299,2.09031413612565,0,0,0,10,1
"1967844D-27A5-E141-A2C0-AC4F9858992C",69,"3141529D-456D-7249-8B54-B1F85D827830",0,46,52,-0.44998221476425,-0.368849793911555,0.130616442560054,11,1,1,4,0,2,1,2,2.625,10,17,0.8,1,2.001,4,0.001,0,0.9995004995005,1,4.001,9,0.001,2,0.999750124937531,0.818181818181818,4.001,0.001,0.999750124937531,12.004,32,0.004,2,0.99966688874084,0.941176470588235,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,1,1
"19B9F9A5-4086-4A4A-9C69-C84F5150A71D",488,"BC751BD9-98A0-2E41-A8B0-DD804D0836EF",0,59,65,-0.0274411821752346,1.23763168288207,-0.433619456238407,12,2,6,0,0,1,1,3,2.375,10,13,0.8,1,2.001,6,0.001,0,0.9995004995005,1,4.001,11,0.001,0,0.999750124937531,1,2.001,0.001,0.9995004995005,11.004,27,0.004,0,0.999636627906977,1,0,1.87303664921466,3.3651832460733,1.09031413612565,1,1,0,2,1
"19BBC60A-79A8-8C40-87FD-4FAF88B36B5B",100,"3D6ABBDF-B835-E649-9FB4-39094363E188",0,51,62,-0.0717988969887418,0.0490689018643357,-0.241532498018737,11,0,6,0,1,4,0,NA,2.72727272727273,11,5,1,1,2.001,3,0.001,1,0.9995004995005,0.75,6.001,3,0.001,2,0.999833388870377,0.6,0.001,0.001,0.5,10.004,8,0.004,17,0.999600319744205,0.32,1,0.37303664921466,-1.6348167539267,0.0903141361256545,0,0,0,6,1
"19F77498-99FA-7440-BE05-36A58DDAE675",178,"5D7DAF4C-D394-0D4E-99EA-0E965FBE8A02",0,58,72,-0.282109879808476,0.58550416200642,0.365156348435829,11,1,6,1,3,0,0,4,2.5,10,6,1,1,3.001,4,1.001,0,0.749875062468766,1,8.001,7,0.001,2,0.99987503124219,0.777777777777778,6.001,0.001,0.999833388870377,20.004,17,1.004,7,0.952208682406702,0.708333333333333,0,-0.62696335078534,2.3651832460733,1.09031413612565,-1,1,2,4,1
